cell_id,source_cds,cell,sample,Size_Factor,n.umi,hash_umis_W,pval_W,qval_W,top_to_second_best_ratio_W,top_oligo_W,RTwell,Ligwell,PCR_well,PCR_plate,RT_well,cell_type,num_genes_expressed,g1s_score,g2m_score,proliferation_index,UMAP1,UMAP2,Cluster,Partition,Trametinib_dose,Treatment,hash_plate,replicate,trametinib_dose,treatment,dose,dose_character,cell_line,n_genes_by_counts,log1p_n_genes_by_counts,total_counts,log1p_total_counts,total_counts_mt,log1p_total_counts_mt,pct_counts_mt,total_counts_ribo,log1p_total_counts_ribo,pct_counts_ribo,drugname_drugconc
A01_G01_RT_BC_36_Lig_BC_51,U87MG,A01_G01_RT_BC_36_Lig_BC_51,sci3_sciPlex8_FollowUp,0.661678594191872,595,7,0.0,0.0,6.01410883961992,plate11_0_KU55933_0.1_rep2,36,51,A01,G01,36,Trametinib_0.0_KU55933_0.1,508,0.920803640974176,1.71089702277147,1.95235094482717,3.24437726687722,-10.5612348190508,5,3,0.0,KU55933,plate11,rep2,0.0,KU55933,0.1,0.1,U87MG,508,6.2324480165505225,595,6.39024066706535,23,3.1780538303479458,3.865546218487395,6,1.9459101490553132,1.0084033613445378,"[('DMSO_TF', 0.0, 'uM')]"
A01_G01_RT_BC_36_Lig_BC_73,U87MG,A01_G01_RT_BC_36_Lig_BC_73,sci3_sciPlex8_FollowUp,0.805134961672127,724,11,1.61931277208069e-40,3.17385303327815e-38,6.01597444089457,plate6_0_RIPA56_0.01_rep1,36,73,A01,G01,36,Trametinib_0.0_RIPA56_0.01,557,1.55309682160854,2.39208043104024,2.68527996442254,3.63409389209084,-10.0502847305498,5,3,0.0,RIPA56,plate6,rep1,0.0,RIPA56,0.01,0.01,U87MG,557,6.324358962381311,724,6.586171654854675,109,4.700480365792417,15.05524861878453,6,1.9459101490553132,0.8287292817679558,"[('DMSO_TF', 0.0, 'uM')]"
A01_G01_RT_BC_45_Lig_BC_5,U87MG,A01_G01_RT_BC_45_Lig_BC_5,sci3_sciPlex8_FollowUp,0.614971869895975,553,11,7.22869209979305e-57,1.77825825654909e-54,6.09354838709677,plate6_0_Salubrinal_10_rep1,45,5,A01,G01,45,Trametinib_0.0_Salubrinal_10.0,429,0.0,0.0,0.0,1.45334626387887,-10.4472697845659,7,3,0.0,Salubrinal,plate6,rep1,0.0,Salubrinal,10.0,10.0,U87MG,429,6.063785208687608,553,6.317164686747284,64,4.174387269895637,11.573236889692586,3,1.3862943611198906,0.5424954792043399,"[('DMSO_TF', 0.0, 'uM')]"
A01_G01_RT_BC_45_Lig_BC_96,U87MG,A01_G01_RT_BC_45_Lig_BC_96,sci3_sciPlex8_FollowUp,0.812919415721443,731,11,1.6646449640233798e-12,1.93098815826712e-10,7.0974025974026,plate10_0_GSK690693_10_rep1,45,96,A01,G01,45,Trametinib_0.0_GSK690693_10.0,615,1.96720621985454,0.802061776755605,2.12594401770559,3.40542257975869,-10.036507951375,5,3,0.0,GSK690693,plate10,rep1,0.0,GSK690693,10.0,10.0,U87MG,615,6.423246963533519,731,6.595780513961311,29,3.4011973816621555,3.9671682626538987,5,1.791759469228055,0.6839945280437756,"[('DMSO_TF', 0.0, 'uM')]"
A01_G01_RT_BC_46_Lig_BC_14,U87MG,A01_G01_RT_BC_46_Lig_BC_14,sci3_sciPlex8_FollowUp,0.541575588859566,487,15,0.0,0.0,9.24837374334713,plate11_0.01_KU55933_0.01_rep2,46,14,A01,G01,46,Trametinib_0.01_KU55933_0.01,416,0.0,1.04607763372265,1.04607763372265,2.04264081668191,-11.1331857315264,7,3,0.01,KU55933,plate11,rep2,0.01,KU55933,0.01,0.01,U87MG,416,6.0330862217988015,487,6.1903154058531475,18,2.9444389791664403,3.696098562628337,4,1.6094379124341003,0.8213552361396305,"[('DMSO_TF', 0.0, 'uM')]"
A01_G01_RT_BC_46_Lig_BC_32,U87MG,A01_G01_RT_BC_46_Lig_BC_32,sci3_sciPlex8_FollowUp,0.540463523995378,486,16,0.0,0.0,11.0787264833575,plate10_10_MK2206_10_rep1,46,32,A01,G01,46,Trametinib_10.0_MK2206_10.0,408,0.0,0.0,0.0,0.825696300976799,-12.0378488174639,7,3,10.0,MK2206,plate10,rep1,10.0,MK2206,10.0,10.0,U87MG,408,6.013715156042802,486,6.18826412308259,31,3.4657359027997265,6.378600823045268,3,1.3862943611198906,0.6172839506172839,"[('DMSO_TF', 0.0, 'uM')]"
A01_G01_RT_BC_46_Lig_BC_4,U87MG,A01_G01_RT_BC_46_Lig_BC_4,sci3_sciPlex8_FollowUp,0.730626615771529,657,5,5.6200834733834106e-61,1.44436145265954e-58,3.03345941227815,plate6_0.01_RIPA56_0.01_rep1,46,4,A01,G01,46,Trametinib_0.01_RIPA56_0.01,493,2.2205209824296,2.2205209824296,2.8578633701723,1.5708688611918,-10.2246373764238,7,3,0.01,RIPA56,plate6,rep1,0.01,RIPA56,0.01,0.01,U87MG,493,6.202535517187923,657,6.489204931325317,116,4.762173934797756,17.65601217656012,7,2.0794415416798357,1.06544901065449,"[('DMSO_TF', 0.0, 'uM')]"
A01_G01_RT_BC_46_Lig_BC_44,U87MG,A01_G01_RT_BC_46_Lig_BC_44,sci3_sciPlex8_FollowUp,0.420360518663072,378,5,5.08892730404712e-254,2.63606434349641e-251,inf,plate9_0.01_PHA767491_0.01_rep2,46,44,A01,G01,46,Trametinib_0.01_PHA767491_0.01,340,0.0,1.21755328390294,1.21755328390294,1.98620284747414,-10.5971835724077,7,3,0.01,PHA767491,plate9,rep2,0.01,PHA767491,0.01,0.01,U87MG,340,5.831882477283517,378,5.937536205082426,11,2.4849066497880004,2.91005291005291,6,1.9459101490553132,1.5873015873015872,"[('DMSO_TF', 0.0, 'uM')]"
A01_G01_RT_BC_46_Lig_BC_48,U87MG,A01_G01_RT_BC_46_Lig_BC_48,sci3_sciPlex8_FollowUp,0.866298529202468,779,13,0.0,0.0,11.2871024734982,plate11_0_Roscovitine_10_rep2,46,48,A01,G01,46,Trametinib_0.0_Roscovitine_10.0,608,1.196547194179,2.52919182932979,2.69813708355319,3.62586940478616,-9.13503872072316,5,3,0.0,Roscovitine,plate11,rep2,0.0,Roscovitine,10.0,10.0,U87MG,608,6.411818267709897,779,6.659293919683638,102,4.634728988229636,13.093709884467266,5,1.791759469228055,0.6418485237483954,"[('DMSO_TF', 0.0, 'uM')]"
A01_G01_RT_BC_47_Lig_BC_55,U87MG,A01_G01_RT_BC_47_Lig_BC_55,sci3_sciPlex8_FollowUp,0.568265145600078,511,8,2.58764846289977e-12,2.97579573233474e-10,5.02798018070533,plate6_0_Doxorubicin_0.01_rep1,47,55,A01,G01,47,Trametinib_0.0_Doxorubicin_0.01,412,0.0,1.0151371691389,1.0151371691389,2.46992100428872,-10.313212739583,5,3,0.0,Doxorubicin,plate6,rep1,0.0,Doxorubicin,0.01,0.01,U87MG,412,6.023447592961033,511,6.238324625039508,63,4.1588830833596715,12.32876712328767,12,2.5649493574615367,2.3483365949119372,"[('DMSO_TF', 0.0, 'uM')]"
A01_G01_RT_BC_47_Lig_BC_91,U87MG,A01_G01_RT_BC_47_Lig_BC_91,sci3_sciPlex8_FollowUp,0.730626615771529,657,14,0.0,0.0,14.9484297520661,plate11_0_Nutlin3A_1_rep2,47,91,A01,G01,47,Trametinib_0.0_Nutlin3A_1.0,377,0.0,0.862336283843334,0.862336283843334,1.26043404292397,-10.020807611104,7,3,0.0,Nutlin3A,plate11,rep2,0.0,Nutlin3A,1.0,1.0,U87MG,377,5.934894195619588,657,6.489204931325317,231,5.44673737166631,35.15981735159817,4,1.6094379124341003,0.60882800608828,"[('DMSO_TF', 0.0, 'uM')]"
A01_G01_RT_BC_48_Lig_BC_45,U87MG,A01_G01_RT_BC_48_Lig_BC_45,sci3_sciPlex8_FollowUp,0.941918939967253,847,10,5.08230106380862e-259,2.66312575743572e-256,5.01442169022209,plate11_0_KU55933_0.1_rep2,48,45,A01,G01,48,Trametinib_0.0_KU55933_0.1,652,0.0,1.84186819416898,1.84186819416898,3.01106275271706,-11.5999997726641,5,3,0.0,KU55933,plate11,rep2,0.0,KU55933,0.1,0.1,U87MG,652,6.481577129276431,847,6.742880635791903,73,4.30406509320417,8.618654073199528,2,1.0986122886681098,0.23612750885478156,"[('DMSO_TF', 0.0, 'uM')]"
A01_G01_RT_BC_48_Lig_BC_7,U87MG,A01_G01_RT_BC_48_Lig_BC_7,sci3_sciPlex8_FollowUp,0.67391130769794,606,10,0.0,0.0,8.2398578620077,plate10_0_MK2206_10_rep1,48,7,A01,G01,48,Trametinib_0.0_MK2206_10.0,509,0.0,0.0,0.0,2.30011476229958,-11.4989579788408,5,3,0.0,MK2206,plate10,rep1,0.0,MK2206,10.0,10.0,U87MG,509,6.234410725718371,606,6.408528791059498,18,2.9444389791664403,2.9702970297029703,2,1.0986122886681098,0.33003300330033003,"[('DMSO_TF', 0.0, 'uM')]"
A01_G01_RT_BC_57_Lig_BC_12,U87MG,A01_G01_RT_BC_57_Lig_BC_12,sci3_sciPlex8_FollowUp,1.31890892892699,1186,26,0.0,0.0,8.60827001753361,plate6_0.1_Salubrinal_0.1_rep1,57,12,A01,G01,57,Trametinib_0.1_Salubrinal_0.1,886,0.0,0.0,0.0,1.39867402266793,-11.8825353256426,7,3,0.1,Salubrinal,plate6,rep1,0.1,Salubrinal,0.1,0.1,U87MG,886,6.787844982309579,1186,7.079184394609668,48,3.8918202981106265,4.0472175379426645,11,2.4849066497880004,0.927487352445194,"[('DMSO_TF', 0.0, 'uM')]"
A01_G01_RT_BC_57_Lig_BC_45,U87MG,A01_G01_RT_BC_57_Lig_BC_45,sci3_sciPlex8_FollowUp,0.32027468088615,288,6,5.93577171480668e-45,1.2346405166797898e-42,3.99308157970597,plate11_0_GSK690693_1_rep2,57,45,A01,G01,57,Trametinib_0.0_GSK690693_1.0,259,0.0,0.0,0.0,1.38077737044625,-10.7224849334917,7,3,0.0,GSK690693,plate11,rep2,0.0,GSK690693,1.0,1.0,U87MG,259,5.560681631015528,288,5.666426688112432,7,2.0794415416798357,2.430555555555556,3,1.3862943611198906,1.0416666666666665,"[('DMSO_TF', 0.0, 'uM')]"
A01_G01_RT_BC_58_Lig_BC_11,U87MG,A01_G01_RT_BC_58_Lig_BC_11,sci3_sciPlex8_FollowUp,0.693928475253324,624,13,0.0,0.0,12.1438136826783,plate9_0_Palbociclib_1_rep2,58,11,A01,G01,58,Trametinib_0.0_Palbociclib_1.0,450,0.0,0.892436758319014,0.892436758319014,1.53173614692025,-10.6797698608599,7,3,0.0,Palbociclib,plate9,rep2,0.0,Palbociclib,1.0,1.0,U87MG,450,6.111467339502679,624,6.437751649736401,126,4.844187086458591,20.192307692307693,10,2.3978952727983707,1.6025641025641024,"[('DMSO_TF', 0.0, 'uM')]"
A01_G01_RT_BC_58_Lig_BC_15,U87MG,A01_G01_RT_BC_58_Lig_BC_15,sci3_sciPlex8_FollowUp,0.280240345775381,252,7,1.27337816439371e-70,3.57819264194631e-68,5.14103703703704,plate6_1_PHA767491_1_rep1,58,15,A01,G01,58,Trametinib_1.0_PHA767491_1.0,206,0.0,0.0,0.0,0.461023699753807,-11.8759864441118,7,3,1.0,PHA767491,plate6,rep1,1.0,PHA767491,1.0,1.0,U87MG,206,5.332718793265369,252,5.53338948872752,18,2.9444389791664403,7.142857142857142,3,1.3862943611198906,1.1904761904761905,"[('DMSO_TF', 0.0, 'uM')]"
A01_G01_RT_BC_58_Lig_BC_27,U87MG,A01_G01_RT_BC_58_Lig_BC_27,sci3_sciPlex8_FollowUp,0.571601340192642,514,8,0.0,0.0,6.0,plate11_0.01_GSK690693_0.01_rep2,58,27,A01,G01,58,Trametinib_0.01_GSK690693_0.01,464,2.07917703449285,1.50384228273198,2.4420710262825,3.38712013911538,-9.97765670930959,5,3,0.01,GSK690693,plate11,rep2,0.01,GSK690693,0.01,0.01,U87MG,464,6.142037405587356,514,6.244166900663736,23,3.1780538303479458,4.474708171206226,4,1.6094379124341003,0.7782101167315175,"[('DMSO_TF', 0.0, 'uM')]"
A01_G01_RT_BC_58_Lig_BC_4,U87MG,A01_G01_RT_BC_58_Lig_BC_4,sci3_sciPlex8_FollowUp,0.526006680760933,473,7,4.15193010556007e-80,1.2331232413513398e-77,2.98793103448276,plate9_1_PHA767491_1_rep2,58,4,A01,G01,58,Trametinib_1.0_PHA767491_1.0,381,0.0,0.0,0.0,0.69698603104882,-12.0906547180376,7,3,1.0,PHA767491,plate9,rep2,1.0,PHA767491,1.0,1.0,U87MG,381,5.945420608606575,473,6.161207321695077,41,3.7376696182833684,8.668076109936575,3,1.3862943611198906,0.6342494714587738,"[('DMSO_TF', 0.0, 'uM')]"
A01_G01_RT_BC_58_Lig_BC_69,U87MG,A01_G01_RT_BC_58_Lig_BC_69,sci3_sciPlex8_FollowUp,0.483748215921789,435,13,8.3488301544857e-187,3.73192707905511e-184,9.05278422273782,plate10_0_KU55933_10_rep1,58,69,A01,G01,58,Trametinib_0.0_KU55933_10.0,372,1.12076218719134,1.63595951924532,1.97429951036151,1.9256256933146,-10.6665967575274,7,3,0.0,KU55933,plate10,rep1,0.0,KU55933,10.0,10.0,U87MG,372,5.921578419643816,435,6.077642243349034,18,2.9444389791664403,4.137931034482759,2,1.0986122886681098,0.45977011494252873,"[('DMSO_TF', 0.0, 'uM')]"
A01_G01_RT_BC_58_Lig_BC_73,U87MG,A01_G01_RT_BC_58_Lig_BC_73,sci3_sciPlex8_FollowUp,1.27553839922366,1147,8,6.50673818972242e-280,3.55267905158844e-277,inf,plate9_0_PHA767491_1_rep2,58,73,A01,G01,58,Trametinib_0.0_PHA767491_1.0,713,1.20954167241888,0.943113888906305,1.59329091863151,2.35574568461709,-9.83937297975637,7,3,0.0,PHA767491,plate9,rep2,0.0,PHA767491,1.0,1.0,U87MG,713,6.570882962339584,1147,7.045776576879511,311,5.7430031878094825,27.114210985178726,16,2.833213344056216,1.3949433304272014,"[('DMSO_TF', 0.0, 'uM')]"
A01_G01_RT_BC_58_Lig_BC_76,U87MG,A01_G01_RT_BC_58_Lig_BC_76,sci3_sciPlex8_FollowUp,1.19991798845887,1079,14,0.0,0.0,5.06108202443281,plate11_0.01_Temozolomide_0.01_rep2,58,76,A01,G01,58,Trametinib_0.01_Temozolomide_0.01,692,1.25281178703374,2.66265140418765,2.8234253329141,3.46824611377053,-8.77044712221242,5,3,0.01,Temozolomide,plate11,rep2,0.01,Temozolomide,0.01,0.01,U87MG,692,6.541029999189903,1079,6.984716320118266,277,5.627621113690637,25.671918443002777,9,2.302585092994046,0.8341056533827619,"[('DMSO_TF', 0.0, 'uM')]"
A01_G01_RT_BC_59_Lig_BC_25,U87MG,A01_G01_RT_BC_59_Lig_BC_25,sci3_sciPlex8_FollowUp,0.925237967004433,832,12,8.2539021414122e-238,4.1929822878374e-235,3.02086351782092,plate11_0_Alectinib_1_rep2,59,25,A01,G01,59,Trametinib_0.0_Alectinib_1.0,472,0.732753892251999,2.46877983555066,2.55636130480905,2.2041090841227,-9.09620224153615,7,3,0.0,Alectinib,plate11,rep2,0.0,Alectinib,1.0,1.0,U87MG,472,6.159095388491933,832,6.725033642166843,320,5.771441123130016,38.46153846153847,5,1.791759469228055,0.6009615384615385,"[('DMSO_TF', 0.0, 'uM')]"
A01_G01_RT_BC_59_Lig_BC_44,U87MG,A01_G01_RT_BC_59_Lig_BC_44,sci3_sciPlex8_FollowUp,1.23216786952033,1108,12,0.0,0.0,9.28055637762652,plate11_0_MK2206_0.01_rep2,59,44,A01,G01,59,Trametinib_0.0_MK2206_0.01,800,1.44605058523652,0.964377965580232,1.76976372131036,2.62860096644692,-10.9206117263994,5,3,0.0,MK2206,plate11,rep2,0.0,MK2206,0.01,0.01,U87MG,800,6.68586094706836,1108,7.011213987350367,177,5.181783550292085,15.974729241877256,7,2.0794415416798357,0.631768953068592,"[('DMSO_TF', 0.0, 'uM')]"
A01_G01_RT_BC_59_Lig_BC_60,U87MG,A01_G01_RT_BC_59_Lig_BC_60,sci3_sciPlex8_FollowUp,1.08871150204007,979,12,5.79969003569283e-89,1.85010112138601e-86,8.13752571260652,plate6_0.01_BID1870_0.01_rep1,59,60,A01,G01,59,Trametinib_0.01_BID1870_0.01,775,1.72144159453684,1.87350870069835,2.40727719465358,3.80161536883645,-10.9066241852007,5,3,0.01,BID1870,plate6,rep1,0.01,BID1870,0.01,0.01,U87MG,775,6.654152520183219,979,6.887552571664617,52,3.970291913552122,5.3115423901940755,10,2.3978952727983707,1.0214504596527068,"[('DMSO_TF', 0.0, 'uM')]"
A01_G01_RT_BC_59_Lig_BC_78,U87MG,A01_G01_RT_BC_59_Lig_BC_78,sci3_sciPlex8_FollowUp,2.77460183614911,2495,28,0.0,0.0,16.6106961458022,plate11_0_AZD7762_1_rep2,59,78,A01,G01,59,Trametinib_0.0_AZD7762_1.0,1672,0.732962053474583,0.307787648835429,0.892673341031664,2.98642171572976,-11.3117850891314,5,3,0.0,AZD7762,plate11,rep2,0.0,AZD7762,1.0,1.0,U87MG,1672,7.422373700986824,2495,7.822444729489319,96,4.574710978503383,3.847695390781563,26,3.295836866004329,1.0420841683366733,"[('DMSO_TF', 0.0, 'uM')]"
A01_G01_RT_BC_60_Lig_BC_11,U87MG,A01_G01_RT_BC_60_Lig_BC_11,sci3_sciPlex8_FollowUp,1.76595900433058,1588,18,0.0,0.0,10.1310806874454,plate11_0.1_Volasertib_0.1_rep2,60,11,A01,G01,60,Trametinib_0.1_Volasertib_0.1,986,0.757308656386514,0.44869352379302,0.992804888889956,1.17061175059609,-12.048904763814,7,3,0.1,Volasertib,plate11,rep2,0.1,Volasertib,0.1,0.1,U87MG,986,6.894670039433482,1588,7.370860166536716,276,5.6240175061873385,17.38035264483627,12,2.5649493574615367,0.7556675062972292,"[('DMSO_TF', 0.0, 'uM')]"
A01_G01_RT_BC_60_Lig_BC_15,U87MG,A01_G01_RT_BC_60_Lig_BC_15,sci3_sciPlex8_FollowUp,1.11873725337315,1006,16,3.10934326468993e-145,1.24995599240535e-142,6.9815615096514,plate9_1_DDR1IN_1_rep2,60,15,A01,G01,60,Trametinib_1.0_DDR1IN_1.0,775,1.52070718152355,0.638619679112378,1.69915514717778,0.970943819993065,-12.0880673996172,7,3,1.0,DDR1IN,plate9,rep2,1.0,DDR1IN,1.0,1.0,U87MG,775,6.654152520183219,1006,6.914730892718563,74,4.31748811353631,7.3558648111332,14,2.70805020110221,1.3916500994035785,"[('DMSO_TF', 0.0, 'uM')]"
A01_G01_RT_BC_60_Lig_BC_23,U87MG,A01_G01_RT_BC_60_Lig_BC_23,sci3_sciPlex8_FollowUp,2.15740583652476,1940,112,0.0,0.0,119.147087857848,plate11_0.1_AZD7762_0.1_rep2,60,23,A01,G01,60,Trametinib_0.1_AZD7762_0.1,1080,0.380844254329454,0.655984784459688,0.87152720990859,0.704931389802025,-11.6361850372515,7,3,0.1,AZD7762,plate11,rep2,0.1,AZD7762,0.1,0.1,U87MG,1080,6.985641817639208,1940,7.57095858316901,495,6.206575926724928,25.51546391752577,7,2.0794415416798357,0.36082474226804123,"[('DMSO_TF', 0.0, 'uM')]"
A01_G01_RT_BC_60_Lig_BC_28,U87MG,A01_G01_RT_BC_60_Lig_BC_28,sci3_sciPlex8_FollowUp,0.925237967004433,832,8,0.0,0.0,6.08141901715615,plate11_1_Temozolomide_1_rep2,60,28,A01,G01,60,Trametinib_1.0_Temozolomide_1.0,583,1.15108014654481,1.15108014654481,1.67207690455965,0.38277242731385,-11.6835073105059,7,3,1.0,Temozolomide,plate11,rep2,1.0,Temozolomide,1.0,1.0,U87MG,583,6.369900982828227,832,6.725033642166843,132,4.890349128221754,15.865384615384615,2,1.0986122886681098,0.2403846153846154,"[('DMSO_TF', 0.0, 'uM')]"
A01_G01_RT_BC_60_Lig_BC_35,U87MG,A01_G01_RT_BC_60_Lig_BC_35,sci3_sciPlex8_FollowUp,0.473739632144097,426,12,0.0,0.0,8.1833676168087,plate6_1_Infigratinib_1_rep1,60,35,A01,G01,60,Trametinib_1.0_Infigratinib_1.0,329,0.0,0.0,0.0,0.502738844864891,-11.5349429718218,7,3,1.0,Infigratinib,plate6,rep1,1.0,Infigratinib,1.0,1.0,U87MG,329,5.799092654460526,426,6.056784013228625,45,3.828641396489095,10.56338028169014,4,1.6094379124341003,0.9389671361502347,"[('DMSO_TF', 0.0, 'uM')]"
A01_G01_RT_BC_60_Lig_BC_49,U87MG,A01_G01_RT_BC_60_Lig_BC_49,sci3_sciPlex8_FollowUp,1.32446925324793,1191,8,3.02460830759731e-86,9.46702400277957e-84,3.98390342052314,plate10_0_Temozolomide_0.01_rep1,60,49,A01,G01,60,Trametinib_0.0_Temozolomide_0.01,825,1.39130122027177,1.39130122027177,1.9516302317636,2.25394142817788,-10.8908141723833,5,3,0.0,Temozolomide,plate10,rep1,0.0,Temozolomide,0.01,0.01,U87MG,825,6.716594773520978,1191,7.083387847625295,181,5.204006687076795,15.197313182199832,16,2.833213344056216,1.343408900083963,"[('DMSO_TF', 0.0, 'uM')]"
A01_G01_RT_BC_60_Lig_BC_59,U87MG,A01_G01_RT_BC_60_Lig_BC_59,sci3_sciPlex8_FollowUp,0.372541729502987,335,6,1.8510151314076e-161,7.77426355191191e-159,3.98795526240321,plate9_0_Salubrinal_0.01_rep2,60,59,A01,G01,60,Trametinib_0.0_Salubrinal_0.01,299,0.0,1.30407051987436,1.30407051987436,2.65133846949868,-9.75408397829152,5,3,0.0,Salubrinal,plate9,rep2,0.0,Salubrinal,0.01,0.01,U87MG,299,5.703782474656201,335,5.817111159963204,15,2.772588722239781,4.477611940298507,5,1.791759469228055,1.4925373134328357,"[('DMSO_TF', 0.0, 'uM')]"
A01_G01_RT_BC_60_Lig_BC_76,U87MG,A01_G01_RT_BC_60_Lig_BC_76,sci3_sciPlex8_FollowUp,1.94277731773647,1747,11,2.58956500730618e-193,1.18343120833893e-190,8.00952380952381,plate6_0_Temsirolimus_1_rep1,60,76,A01,G01,60,Trametinib_0.0_Temsirolimus_1.0,1167,1.27358332795622,0.707766821577777,1.52672764649574,3.25509823512368,-11.0219253174029,5,3,0.0,Temsirolimus,plate6,rep1,0.0,Temsirolimus,1.0,1.0,U87MG,1167,7.0630481633881725,1747,7.466227556215481,239,5.480638923341991,13.680595306239269,14,2.70805020110221,0.8013737836290785,"[('DMSO_TF', 0.0, 'uM')]"
A01_G01_RT_BC_69_Lig_BC_18,U87MG,A01_G01_RT_BC_69_Lig_BC_18,sci3_sciPlex8_FollowUp,1.44346019371605,1298,7,0.0,0.0,5.01209329110279,plate6_0_PHA767491_1_rep1,69,18,A01,G01,69,Trametinib_0.0_PHA767491_1.0,995,0.869433692589656,0.0,0.869433692589656,2.91517866801553,-11.2191632858477,5,3,0.0,PHA767491,plate6,rep1,0.0,PHA767491,1.0,1.0,U87MG,995,6.903747257584598,1298,7.1693500166706,73,4.30406509320417,5.624036979969183,17,2.8903717578961645,1.3097072419106317,"[('DMSO_TF', 0.0, 'uM')]"
A01_G01_RT_BC_69_Lig_BC_20,U87MG,A01_G01_RT_BC_69_Lig_BC_20,sci3_sciPlex8_FollowUp,0.766212691425546,689,7,3.90283736335544e-39,7.45441936400888e-37,3.0162224797219,plate6_0.01_DDR1IN_0.01_rep1,69,20,A01,G01,69,Trametinib_0.01_DDR1IN_0.01,570,1.28377460797102,2.17823698792884,2.43720034766367,3.9304286355906,-10.4019931427202,5,3,0.01,DDR1IN,plate6,rep1,0.01,DDR1IN,0.01,0.01,U87MG,570,6.3473892096560105,689,6.536691597591305,68,4.23410650459726,9.869375907111756,6,1.9459101490553132,0.8708272859216255,"[('DMSO_TF', 0.0, 'uM')]"
A01_G01_RT_BC_69_Lig_BC_38,U87MG,A01_G01_RT_BC_69_Lig_BC_38,sci3_sciPlex8_FollowUp,0.568265145600078,511,8,0.887972561867306,1.0,5.00702781844802,plate11_0_vehicle_0_rep2,69,38,A01,G01,69,Trametinib_0.0_vehicle_0.0,426,0.0,0.0,0.0,3.36221541117959,-12.1047128311358,5,3,0.0,vehicle,plate11,rep2,0.0,vehicle,0.0,0.0,U87MG,426,6.056784013228625,511,6.238324625039508,5,1.791759469228055,0.9784735812133072,1,0.6931471805599453,0.19569471624266144,"[('DMSO_TF', 0.0, 'uM')]"
A01_G01_RT_BC_69_Lig_BC_58,U87MG,A01_G01_RT_BC_69_Lig_BC_58,sci3_sciPlex8_FollowUp,1.69923511247929,1528,44,0.0,0.0,33.332268370607,plate11_0_AZD7762_1_rep2,69,58,A01,G01,69,Trametinib_0.0_AZD7762_1.0,1049,0.0,1.01722153747055,1.01722153747055,2.07880724620156,-11.0493396393023,7,3,0.0,AZD7762,plate11,rep2,0.0,AZD7762,1.0,1.0,U87MG,1049,6.956545443151569,1528,7.332369205929062,115,4.7535901911063645,7.526178010471204,10,2.3978952727983707,0.6544502617801047,"[('DMSO_TF', 0.0, 'uM')]"
A01_G01_RT_BC_69_Lig_BC_71,U87MG,A01_G01_RT_BC_69_Lig_BC_71,sci3_sciPlex8_FollowUp,1.16321984794067,1046,23,0.0,0.0,19.3441558441558,plate9_0_Infigratinib_1_rep2,69,71,A01,G01,69,Trametinib_0.0_Infigratinib_1.0,830,2.16758341523677,2.26143254130648,2.85266825425547,3.93756307315163,-10.4170077911577,5,3,0.0,Infigratinib,plate9,rep2,0.0,Infigratinib,1.0,1.0,U87MG,830,6.7226297948554485,1046,6.953684210870537,57,4.060443010546419,5.449330783938815,11,2.4849066497880004,1.0516252390057361,"[('DMSO_TF', 0.0, 'uM')]"
A01_G01_RT_BC_69_Lig_BC_79,U87MG,A01_G01_RT_BC_69_Lig_BC_79,sci3_sciPlex8_FollowUp,1.01531522100366,913,7,0.809020034760853,1.0,5.10205296042844,plate10_0_vehicle_0_rep1,69,79,A01,G01,69,Trametinib_0.0_vehicle_0.0,737,0.685576493541917,2.18372569547844,2.28891631666613,3.86020864199929,-10.0085061660967,5,3,0.0,vehicle,plate10,rep1,0.0,vehicle,0.0,0.0,U87MG,737,6.6039438246004725,913,6.81783057145415,61,4.127134385045092,6.681270536692223,6,1.9459101490553132,0.6571741511500547,"[('DMSO_TF', 0.0, 'uM')]"
A01_G01_RT_BC_70_Lig_BC_16,U87MG,A01_G01_RT_BC_70_Lig_BC_16,sci3_sciPlex8_FollowUp,0.917453512955116,825,20,8.81704657485001e-55,2.116091177964e-52,14.0058360081704,plate10_0_vehicle_0_rep1,70,16,A01,G01,70,Trametinib_0.0_vehicle_0.0,704,1.1568645186047,3.45059870802723,3.5174742304653,4.23580087374978,-9.36778961336232,5,3,0.0,vehicle,plate10,rep1,0.0,vehicle,0.0,0.0,U87MG,704,6.558197802812269,825,6.716594773520978,29,3.4011973816621555,3.5151515151515147,7,2.0794415416798357,0.8484848484848486,"[('DMSO_TF', 0.0, 'uM')]"
A01_G01_RT_BC_70_Lig_BC_18,U87MG,A01_G01_RT_BC_70_Lig_BC_18,sci3_sciPlex8_FollowUp,1.11651312364477,1004,11,1.39699747186405e-45,2.9197247161958597e-43,7.18954248366013,plate10_0_Roscovitine_0.01_rep1,70,18,A01,G01,70,Trametinib_0.0_Roscovitine_0.01,713,0.0,3.44846093270254,3.44846093270254,3.80823577594094,-8.87398849641896,5,3,0.0,Roscovitine,plate10,rep1,0.0,Roscovitine,0.01,0.01,U87MG,713,6.570882962339584,1004,6.912742820493176,175,5.170483995038151,17.43027888446215,12,2.5649493574615367,1.1952191235059761,"[('DMSO_TF', 0.0, 'uM')]"
